Student ID,CIA-1,CIA-2,CIA-3,Assignment-1,Assignment-2,Assignment-3,Attendance (%),Internal(50),External(100),Final Marks,Grade
2202,41,25,39,8,8,8,96,40,53,66,C
2203,19,23,46,9,8,8,97,35,41,55,D
2204,24,1,39,10,9,10,97,34,93,80,B
2205,45,36,22,10,10,10,89,42,86,85,A
2206,5,2,39,9,10,9,100,26,52,52,D
2207,28,19,38,9,9,8,100,35,43,56,D
2208,8,31,4,8,9,10,92,24,89,68,C
2209,37,35,21,8,10,9,79,37,42,58,D
2210,20,46,37,9,10,10,83,42,86,85,A
2211,37,12,30,9,10,8,98,35,51,60,D
2212,45,43,37,10,10,10,80,45,89,89,A+
2213,38,2,2,10,10,10,84,26,78,65,C
2214,46,44,30,9,10,9,82,45,83,86,A+
2215,47,23,34,8,9,9,91,41,41,61,C
2216,16,4,18,8,10,8,98,22,68,56,D
2217,40,12,27,8,10,8,75,35,52,61,C
2218,47,24,15,8,9,9,91,37,76,75,B
2219,40,11,10,8,8,10,75,29,49,53,D
2220,43,47,5,10,8,8,96,44,71,79,B
2221,19,32,24,9,8,10,100,31,68,65,C
2222,36,37,27,8,8,10,95,37,93,83,A
2223,36,35,7,9,10,10,94,38,65,70,C
2224,49,40,1,10,10,9,85,45,100,95,S
2225,3,35,26,9,8,9,83,33,68,67,C
2226,23,31,17,8,10,10,77,30,53,56,D
2227,40,34,40,8,8,9,84,40,55,67,C
2228,33,3,41,9,8,9,79,38,89,82,A
2229,13,15,49,10,9,10,81,35,70,70,C
2230,2,6,11,9,9,8,97,15,95,62,C
2231,49,16,30,8,10,8,79,40,88,84,A
2232,29,15,35,8,8,10,94,34,43,55,D
2233,43,7,45,9,10,9,84,44,88,88,A+
2234,29,19,43,10,9,9,100,38,70,73,B
2235,22,24,4,8,10,8,83,27,40,47,F
2236,43,28,4,10,8,9,96,37,99,86,A+
2237,16,49,3,8,9,8,77,34,85,76,B
2238,19,14,36,9,9,9,76,31,99,80,B
2239,50,43,3,9,9,10,96,46,93,92,S
2240,37,25,35,9,8,8,98,37,84,79,B
2241,43,20,7,8,8,10,94,33,49,57,D
2242,18,39,40,9,10,8,84,40,75,77,B
2243,31,37,13,10,8,9,93,36,47,59,D
2244,6,1,39,10,8,8,95,26,91,71,B
2245,34,19,19,9,8,8,76,29,66,62,C
2246,22,8,21,10,10,8,97,26,58,55,D
2247,27,11,3,8,10,8,92,23,54,50,D
2248,33,17,9,9,10,10,89,29,93,75,B
2249,19,22,28,10,10,8,75,29,83,70,C
2250,3,11,20,10,10,9,96,22,92,68,C
2251,45,16,37,9,9,9,79,41,78,80,B
2252,49,35,46,10,8,9,89,47,86,90,A+
2253,4,45,12,10,8,8,82,31,90,76,B
2254,5,25,19,8,10,8,86,26,86,69,C
2255,42,13,25,9,9,8,89,35,90,80,B
2256,50,38,15,10,8,8,76,43,68,77,B
2257,8,37,26,10,8,10,90,34,93,80,B
2258,26,33,26,8,10,10,80,32,74,69,C
2259,25,45,8,9,10,9,83,37,74,74,B
2260,22,40,7,10,8,8,100,33,49,57,D
2261,37,26,41,8,9,10,82,40,89,84,A
2262,47,27,19,10,10,9,87,39,84,81,A
2263,15,19,22,8,10,9,85,25,78,64,C
2264,49,7,19,9,10,8,92,36,72,72,B
2265,24,46,28,8,9,8,84,37,46,60,D
2266,15,42,1,8,8,9,94,31,72,67,C
2267,32,28,5,9,8,10,96,33,59,62,C
2268,38,29,1,10,10,10,93,36,87,79,B
2269,45,6,33,8,9,10,97,40,44,62,C
2270,18,1,24,9,10,10,81,26,62,57,D
2271,19,6,47,9,9,8,83,35,48,59,D
2272,7,29,19,8,9,10,85,28,77,66,C
2273,39,50,25,9,9,9,83,44,93,90,A+
2274,40,41,49,9,10,9,93,45,55,72,B
2275,7,19,34,10,9,10,85,30,98,79,B
2276,24,12,16,9,9,10,78,25,51,50,D
2277,27,18,36,10,8,9,93,34,89,78,B
2278,24,2,15,10,10,8,76,24,57,52,D
2279,23,21,10,9,9,10,96,26,57,54,D
2280,46,14,2,10,8,8,96,32,83,73,B
2281,47,29,9,9,9,8,97,39,82,80,B
2282,3,13,50,9,10,8,92,34,87,77,B
2283,35,23,47,9,9,10,86,42,98,91,S
2284,7,38,17,10,8,9,95,31,62,62,C
2285,40,9,21,10,10,10,81,34,86,77,B
2286,18,47,45,8,9,10,84,45,93,91,S
2287,16,14,4,9,9,8,82,20,62,51,D
2288,46,6,27,8,8,9,77,37,47,60,D
2289,46,11,15,8,8,9,94,32,92,78,B
2290,47,34,13,8,10,8,83,41,43,62,C
2291,22,29,13,8,10,10,94,29,45,51,D
2292,36,12,42,9,8,8,78,39,84,81,A
2293,40,6,6,9,8,10,89,27,53,53,D
2294,2,37,17,8,9,10,77,30,96,78,B
2295,31,33,38,9,10,8,76,37,40,57,D
2296,31,25,34,10,9,9,84,35,52,61,C
2297,26,38,36,8,10,9,86,38,87,81,A
2298,4,17,45,8,8,10,99,33,47,56,D
2299,46,15,32,10,10,10,96,41,99,90,A+
2300,44,2,8,10,8,9,98,29,42,50,D
2301,50,49,22,10,8,10,80,48,74,85,A
2302,35,8,7,8,9,10,90,26,85,68,C
2303,10,24,41,10,10,9,99,35,50,60,D
2304,17,35,29,8,9,8,97,33,43,54,D
2305,38,49,32,8,10,9,75,43,95,90,A+
2306,29,44,17,9,9,10,76,38,50,63,C
2307,9,45,13,9,8,8,75,31,70,66,C
2308,20,22,38,9,8,8,92,32,48,56,D
2309,23,47,45,8,9,10,88,45,95,92,S
2310,2,50,31,8,10,9,84,41,55,68,C
2311,3,45,7,8,8,9,88,29,75,66,C
2312,50,2,22,9,10,8,97,37,68,71,B
2313,39,48,49,9,9,9,100,47,52,73,B
2314,3,19,4,10,8,9,87,18,84,60,D
2315,36,11,45,10,10,10,86,42,50,67,C
2316,25,38,26,10,10,10,86,35,79,74,B
2317,8,32,45,8,9,8,96,39,64,71,B
2318,40,22,27,9,8,8,97,35,61,65,C
2319,20,12,20,9,9,8,99,24,76,62,C
2320,28,20,9,9,10,9,99,28,41,48,F
2321,12,14,6,9,8,10,88,19,83,60,D
2322,42,19,47,9,10,8,82,44,66,77,B
2323,31,7,29,8,9,8,78,32,58,61,C
2324,28,28,41,8,8,10,88,36,95,83,A
2325,39,17,20,10,10,10,96,33,45,55,D
2326,27,31,37,10,8,10,85,36,61,66,C
2327,6,24,4,10,10,10,94,22,78,61,C
2328,13,6,22,8,10,8,87,22,69,56,D
2329,11,36,35,10,10,10,90,38,64,70,C
2330,38,6,18,10,8,9,83,31,67,64,C
2331,44,27,15,8,9,9,76,37,42,58,D
2332,14,15,21,10,9,8,95,23,70,58,D
2333,18,50,40,10,9,8,93,45,56,73,B
2334,18,10,13,8,10,8,90,21,51,46,F
2335,26,19,50,10,10,9,90,40,89,84,A
2336,4,46,31,8,8,9,75,39,72,75,B
2337,30,48,24,9,8,9,79,39,44,61,C
2338,11,47,31,9,9,9,85,40,89,84,A
2339,36,48,32,10,10,9,84,43,82,84,A
2340,40,41,33,9,10,8,100,41,82,82,A
2341,15,22,21,9,8,9,82,25,40,45,F
2342,34,12,15,10,9,8,82,28,82,69,C
2343,1,2,33,9,8,8,75,22,80,62,C
2344,42,7,16,10,9,8,76,32,59,61,C
2345,8,8,24,9,8,8,75,21,69,55,D
2346,25,35,44,9,10,9,82,40,62,71,B
2347,36,4,30,9,9,9,84,35,80,75,B
2348,1,42,43,8,9,8,80,42,88,86,A+
2349,12,3,22,8,9,9,81,22,96,70,C
2350,48,41,37,9,10,8,96,44,78,83,A
2351,37,24,26,9,9,10,93,34,44,56,D
2352,47,5,25,9,9,10,88,38,56,66,C
2353,13,33,21,8,9,8,82,29,67,62,C
2354,12,17,28,10,8,8,91,26,50,51,D
2355,49,50,9,8,9,10,92,48,98,97,S
2356,45,24,26,10,9,8,88,37,61,67,C
2357,29,1,8,9,9,10,77,24,62,55,D
2358,8,47,39,9,10,9,76,43,71,78,B
2359,25,15,47,10,8,8,80,37,49,61,C
2360,1,33,29,8,10,9,100,33,55,60,D
2361,6,21,36,10,8,10,94,32,53,58,D
2362,40,43,14,8,10,8,89,41,46,64,C
2363,46,3,7,8,8,9,91,29,57,57,D
2364,6,9,16,9,9,10,86,19,77,57,D
2365,32,38,38,8,9,8,76,38,53,64,C
2366,24,30,11,9,10,9,92,30,84,72,B
2367,2,41,29,8,10,10,99,37,79,76,B
2368,24,26,25,10,9,9,78,29,83,70,C
2369,45,25,33,9,9,9,95,40,47,63,C
2370,1,46,13,8,10,8,75,32,49,56,D
2371,42,17,19,9,9,10,86,33,61,63,C
2372,13,20,32,10,9,8,79,29,42,50,D
2373,6,21,15,10,8,10,95,23,94,70,C
2374,41,31,38,10,9,9,97,40,89,84,A
2375,41,14,47,9,10,9,81,44,77,82,A
2376,44,21,45,10,9,8,91,44,47,67,C
2377,15,39,11,8,10,10,86,30,63,61,C
2378,32,18,30,9,8,9,95,33,96,81,A
2379,17,42,9,10,8,10,92,32,84,74,B
2380,17,37,4,9,10,10,75,31,42,52,D
2381,27,16,38,8,8,10,84,34,82,75,B
2382,3,28,36,8,9,8,77,33,69,67,C
2383,49,42,40,10,10,10,90,46,60,76,B
2384,29,6,50,8,8,8,93,39,69,73,B
2385,42,37,6,10,10,8,100,40,66,73,B
2386,23,37,32,9,9,10,76,36,86,79,B
2387,15,18,45,10,8,8,97,33,45,55,D
2388,47,1,36,8,10,10,97,42,74,79,B
2389,17,18,17,8,9,8,86,22,99,71,B
2390,21,8,41,9,9,10,76,34,86,77,B
2391,12,47,46,8,9,8,78,45,83,86,A+
2392,48,18,1,10,8,9,78,35,65,67,C
2393,2,47,28,9,10,9,92,39,66,72,B
2394,9,36,28,10,8,9,93,34,63,65,C
2395,34,2,6,8,9,8,88,24,83,65,C
2396,50,13,29,8,10,8,90,40,89,84,A
2397,1,2,32,10,9,9,91,22,73,58,D
2398,4,6,17,9,10,10,87,18,83,59,D
2399,19,35,25,8,8,8,76,32,43,53,D
2400,40,13,19,8,8,9,91,31,82,72,B
2401,16,37,36,10,9,9,79,38,46,61,C
2402,39,15,50,9,9,10,94,44,93,90,A+
2403,31,30,47,9,10,8,76,40,62,71,B
2404,10,21,44,9,9,8,95,34,78,73,B
2405,16,10,4,8,8,9,97,18,78,57,D
2406,14,38,27,8,10,9,98,35,92,81,A
2407,6,32,29,10,9,8,79,33,80,73,B
2408,15,36,48,8,8,10,99,42,68,76,B
2409,15,9,47,10,10,9,83,34,71,69,C
2410,28,2,25,8,9,9,81,29,53,55,D
2411,26,49,40,8,8,10,100,44,99,93,S
2412,24,12,23,8,10,9,82,27,90,72,B
2413,43,32,9,8,8,8,89,38,92,84,A
2414,35,24,47,9,9,8,98,41,87,84,A
2415,26,36,27,10,10,10,79,35,97,83,A
2416,43,50,5,9,10,10,79,46,41,66,C
2417,22,44,32,8,9,9,81,39,84,81,A
2418,34,40,33,10,9,8,88,38,99,87,A+
2419,48,11,38,10,9,8,86,43,98,92,S
2420,23,28,26,9,8,8,96,29,61,59,D
2421,36,28,12,8,8,8,82,33,64,65,C
2422,16,13,12,9,8,10,85,20,51,45,F
2423,1,38,26,9,9,9,90,34,40,54,D
2424,6,16,45,8,9,9,92,33,92,79,B
2425,17,30,34,9,8,9,97,34,58,63,C
2426,10,42,32,8,10,8,86,38,59,67,C
2427,44,1,3,9,9,10,86,28,53,54,D
2428,21,13,42,8,9,9,87,33,66,66,C
2429,5,32,36,10,9,8,87,36,91,81,A
2430,11,7,30,9,10,10,99,26,51,51,D
2431,4,40,50,8,10,9,87,45,67,78,B
2432,10,24,12,8,9,10,75,23,74,60,D
2433,22,42,24,8,8,9,100,34,52,60,D
2434,32,11,39,10,9,10,88,38,60,68,C
2435,28,34,2,8,9,8,100,33,57,61,C
2436,36,15,24,8,8,8,80,32,65,64,C
2437,35,45,39,10,9,8,93,42,60,72,B
2438,21,17,14,10,10,9,84,24,62,55,D
2439,32,34,17,10,9,8,94,35,96,83,A
2440,31,45,35,9,10,8,93,41,95,88,A+
2441,6,36,15,8,9,8,92,28,98,77,B
2442,8,1,34,8,10,10,84,26,81,66,C
2443,16,44,11,8,8,10,87,32,47,55,D
2444,2,9,6,10,10,8,81,15,64,47,F
2445,34,19,11,9,10,9,90,30,44,52,D
2446,30,39,49,10,10,8,90,44,51,69,C
2447,5,9,8,9,10,10,83,16,81,56,D
2448,20,24,28,8,9,9,93,29,95,76,B
2449,40,9,26,9,9,9,99,35,46,58,D
2450,41,26,36,8,9,9,78,39,61,69,C
2451,47,12,2,8,10,10,96,32,75,69,C
2452,50,10,30,9,9,8,96,40,43,61,C
2453,12,42,27,8,10,10,95,36,96,84,A
2454,32,40,8,8,9,8,89,37,60,67,C
2455,7,41,38,10,8,9,78,40,73,76,B
2456,41,20,37,8,8,9,80,39,94,86,A+
2457,3,2,17,8,8,10,76,16,43,37,F
2458,23,31,2,9,10,9,92,30,90,75,B
2459,22,29,33,9,8,8,80,33,95,80,B
2460,49,47,1,10,8,10,75,47,56,75,B
2461,12,28,31,8,8,9,90,31,92,77,B
2462,44,38,14,8,9,10,91,41,68,75,B
2463,5,46,46,10,9,8,78,45,51,70,C
2464,33,34,8,9,8,8,95,35,88,79,B
2465,26,19,27,9,10,8,98,30,62,61,C
2466,13,47,12,10,8,8,87,32,95,79,B
2467,17,41,16,10,9,9,98,32,58,61,C
2468,22,11,34,8,10,9,84,31,96,79,B
2469,14,5,26,10,10,8,93,25,61,55,D
2470,35,29,30,8,8,8,92,34,87,77,B
2471,3,6,13,10,8,9,93,16,99,65,C
2472,37,49,47,9,9,10,85,47,66,80,B
2473,1,31,26,8,10,8,88,31,66,64,C
2474,29,12,11,9,9,9,80,25,44,47,F
2475,12,22,30,8,10,8,93,29,88,73,B
2476,3,44,9,8,9,9,76,29,70,64,C
2477,23,33,46,9,9,8,100,40,67,73,B
2478,4,40,4,9,8,9,98,26,59,55,D
2479,20,29,31,9,8,9,83,32,61,62,C
2480,43,17,49,8,10,8,98,45,58,74,B
2481,40,10,5,9,10,9,84,29,86,72,B
2482,42,15,12,8,9,8,80,31,91,76,B
2483,38,8,41,10,9,8,96,40,64,72,B
2484,9,45,32,9,10,9,76,40,51,65,C
2485,31,24,4,10,9,8,88,31,95,78,B
2486,7,42,37,8,10,10,85,40,77,78,B
2487,2,22,22,9,9,10,80,26,67,59,D
2488,25,44,21,9,9,9,91,36,43,57,D
2489,20,14,33,8,9,9,87,29,55,56,D
2490,50,44,30,10,10,10,90,47,74,84,A
2491,14,27,34,10,10,9,96,34,48,58,D
2492,49,40,19,8,10,10,88,44,95,91,S
2493,2,44,16,8,9,8,96,32,45,54,D
2494,5,26,26,10,8,10,81,30,65,62,C
2495,42,5,34,8,9,10,82,39,65,71,B
2496,3,34,45,9,8,9,95,40,50,65,C
2497,35,43,47,8,10,8,83,44,41,64,C
2498,38,28,7,9,8,9,95,35,88,79,B
2499,39,4,8,10,10,9,92,28,99,77,B
2500,36,17,42,8,8,8,96,39,67,72,B
2501,1,33,47,8,9,10,78,41,100,91,S
2502,30,24,13,8,10,9,100,30,71,65,C
2503,35,50,4,9,8,9,93,42,76,80,B
2504,47,11,48,9,8,10,95,47,55,74,B
2505,28,30,48,10,9,10,98,40,68,74,B
2506,46,40,47,8,9,10,80,46,78,85,A
2507,30,42,16,10,8,8,83,37,71,72,B
2508,37,16,49,10,8,10,99,43,93,89,A+
2509,21,37,6,10,8,10,78,32,67,65,C
2510,47,37,13,9,8,9,87,42,77,80,B
2511,43,3,6,8,10,10,76,28,82,69,C
2512,5,14,14,10,10,8,91,20,96,68,C
2513,39,27,13,10,9,8,96,35,90,80,B
2514,47,21,19,10,10,10,84,37,84,79,B
2515,11,32,42,9,10,10,85,39,66,72,B
2516,45,3,2,9,10,8,93,28,96,76,B
2517,12,21,12,9,10,8,86,22,60,52,D
2518,7,40,16,9,8,10,98,31,76,69,C
2519,28,7,34,8,8,9,79,33,40,53,D
2520,13,46,45,10,8,8,99,45,45,67,C
2521,25,21,8,10,8,10,89,27,76,65,C
2522,29,38,37,8,8,10,89,38,75,75,B
2523,44,23,45,8,9,9,88,44,91,89,A+
2524,11,29,46,8,8,10,100,38,90,83,A
2525,25,14,6,10,10,9,80,25,70,60,D
2526,26,16,18,8,8,9,91,25,61,55,D
2527,10,7,46,10,9,9,94,31,64,63,C
2528,14,4,8,9,9,10,99,18,87,61,C
2529,2,48,16,9,8,10,94,34,50,59,D
2530,25,44,44,8,10,9,98,44,51,69,C
2531,31,9,38,8,10,9,77,36,56,64,C
2532,40,14,17,9,8,9,75,31,65,63,C
2533,1,38,40,8,9,8,95,39,99,88,A+
2534,38,50,15,10,9,8,89,44,87,87,A+
2535,5,23,36,8,9,9,87,32,81,72,B
2536,49,27,41,9,9,10,97,45,61,75,B
2537,28,42,47,8,9,9,75,44,52,70,C
2538,21,26,34,9,9,8,84,32,72,68,C
2539,38,32,27,8,8,9,91,36,47,59,D
2540,27,31,17,9,10,9,80,32,51,57,D
2541,23,5,4,9,9,10,83,20,61,50,D
2542,35,23,41,10,9,10,83,40,66,73,B
2543,26,7,8,8,9,10,92,22,78,61,C
2544,24,30,23,9,10,8,93,30,53,56,D
2545,35,49,4,8,10,8,75,42,79,81,A
2546,28,49,23,9,9,8,100,39,71,74,B
2547,16,15,30,9,8,9,87,27,47,50,D
2548,35,41,49,10,10,8,80,45,81,85,A
2549,21,23,14,10,9,10,99,27,74,64,C
2550,25,42,23,10,8,9,79,35,95,82,A
2551,19,21,7,8,9,10,77,25,54,52,D
2552,12,38,24,8,10,9,90,33,81,73,B
2553,48,4,48,8,9,8,89,46,53,72,B
2554,3,43,27,10,9,9,92,37,48,61,C
2555,42,11,15,10,9,8,88,31,85,73,B
2556,2,38,50,8,9,10,78,44,77,82,A
2557,15,7,44,8,9,10,78,32,54,59,D
2558,39,3,17,8,10,10,83,31,54,58,D
2559,22,24,31,8,8,8,82,30,71,65,C
2560,46,35,33,9,10,8,82,41,77,79,B
2561,18,30,37,9,9,10,82,36,75,73,B
2562,21,12,31,10,10,8,98,30,99,79,B
2563,33,31,3,8,10,10,83,34,57,62,C
2564,41,19,4,10,10,9,85,33,53,59,D
2565,31,41,9,9,10,10,75,38,86,81,A
2566,17,22,37,8,8,9,82,31,44,53,D
2567,38,31,40,8,9,8,92,39,58,68,C
2568,32,36,46,9,8,9,100,41,59,70,C
2569,2,32,37,9,8,9,100,36,52,62,C
2570,15,29,40,10,10,8,91,36,61,66,C
2571,21,29,2,8,8,8,95,28,70,63,C
2572,35,9,12,9,9,8,91,27,46,50,D
2573,29,2,38,8,9,8,80,35,100,85,A
2574,17,11,28,8,10,8,99,26,59,55,D
2575,39,40,31,10,10,8,80,40,85,82,A
2576,18,15,17,10,8,9,90,23,81,63,C
2577,5,30,39,9,9,8,92,36,89,80,B
2578,21,11,8,8,10,8,98,21,92,67,C
2579,23,46,50,10,9,8,88,47,78,86,A+
2580,6,35,24,8,10,8,81,32,84,74,B
2581,2,8,30,8,9,10,100,24,41,44,F
2582,21,41,4,8,10,10,100,34,41,54,D
2583,35,35,1,8,8,10,79,36,94,83,A
2584,2,43,17,10,10,8,91,33,54,60,D
2585,4,41,8,8,10,9,94,28,83,69,C
2586,49,12,28,8,8,10,99,39,95,86,A+
2587,12,29,3,10,9,8,80,25,100,75,B
2588,39,49,46,9,9,10,93,47,58,76,B
2589,14,24,29,9,9,9,94,30,70,65,C
2590,32,36,45,9,9,10,83,41,76,79,B
2591,8,44,49,10,10,8,82,46,61,76,B
2592,38,49,36,10,9,8,85,43,89,87,A+
2593,3,46,23,8,10,9,98,36,65,68,C
2594,30,5,49,8,9,9,91,40,97,88,A+
2595,22,33,4,10,10,10,97,32,81,72,B
2596,41,6,13,8,8,9,86,29,78,68,C
2597,41,10,7,9,8,10,83,29,95,76,B
2598,9,15,18,10,9,8,85,22,40,42,F
2599,45,13,42,9,9,8,85,43,65,75,B
2600,17,44,26,8,8,10,98,36,50,61,C
2601,41,6,31,8,10,10,98,38,95,85,A
2602,15,20,9,10,9,10,81,23,98,72,B
2603,14,21,6,10,10,8,98,23,94,70,C
2604,50,1,16,9,9,9,76,35,94,82,A
2605,38,6,9,10,9,9,93,28,79,67,C
2606,22,41,18,9,10,8,87,34,90,79,B
2607,39,13,29,10,8,9,82,36,80,76,B
2608,9,50,13,8,8,9,94,33,67,66,C
2609,36,44,15,10,8,9,85,41,73,77,B
2610,13,27,32,10,8,8,79,32,40,52,D
2611,40,37,33,8,9,10,84,39,79,78,B
2612,27,45,44,8,8,8,95,43,84,85,A
2613,24,49,13,10,9,8,97,38,46,61,C
2614,21,35,38,9,9,9,83,38,82,79,B
2615,48,8,15,10,9,8,84,34,74,71,B
2616,16,44,40,10,8,10,88,42,73,78,B
2617,9,13,50,9,10,9,91,34,75,71,B
2618,38,17,6,10,8,10,77,31,55,58,D
2619,4,14,21,8,8,10,90,22,56,50,D
2620,47,1,46,9,9,10,96,46,74,83,A
2621,4,3,26,9,10,9,88,21,70,56,D
2622,17,9,34,9,9,9,99,29,81,69,C
2623,17,28,23,9,9,9,93,29,93,75,B
2624,37,28,5,10,10,9,89,35,62,66,C
2625,13,50,36,10,10,10,90,44,54,71,B
2626,48,17,27,10,8,9,80,39,62,70,C
2627,35,44,12,10,10,9,91,41,97,89,A+
2628,50,4,7,10,8,9,97,31,50,56,D
2629,39,25,10,8,10,9,92,34,40,54,D
2630,36,23,39,9,10,8,99,39,88,83,A
2631,7,35,37,9,10,8,99,37,43,58,D
2632,17,36,17,9,8,10,79,30,100,80,B
2633,33,16,21,8,9,9,97,30,45,52,D
2634,17,12,44,8,10,9,92,33,46,56,D
2635,40,40,44,10,9,9,85,42,91,87,A+
2636,35,16,17,10,8,8,96,29,51,54,D
2637,3,22,28,8,8,8,78,28,86,71,B
2638,24,39,46,10,10,10,84,44,70,79,B
2639,43,34,30,8,9,9,76,39,88,83,A
2640,27,33,42,9,10,9,85,39,62,70,C
2641,5,50,34,8,9,8,98,41,94,88,A+
2642,41,26,29,8,10,8,99,36,69,70,C
2643,25,26,25,9,10,10,75,30,94,77,B
2644,14,38,5,8,10,10,86,30,87,73,B
2645,17,43,44,9,9,10,91,44,68,78,B
2646,19,24,14,8,9,8,97,25,78,64,C
2647,37,46,37,9,10,10,83,42,57,70,C
2648,29,42,35,9,8,8,76,39,51,64,C
2649,35,27,26,10,9,9,100,34,43,55,D
2650,12,9,32,9,8,9,91,26,54,53,D
2651,17,8,4,8,8,10,92,18,77,56,D
2652,34,34,5,8,9,9,86,35,91,80,B
2653,11,25,4,10,9,10,93,24,40,44,F
2654,39,38,36,10,8,10,91,40,94,87,A+
2655,6,33,10,10,9,10,98,26,56,54,D
2656,4,17,48,9,10,9,79,35,88,79,B
2657,1,50,32,10,9,9,100,42,47,65,C
2658,7,33,24,9,9,8,82,31,51,56,D
2659,37,22,4,8,9,10,94,32,64,64,C
2660,49,18,1,9,10,10,94,36,100,86,A+
2661,15,4,21,8,10,9,80,23,42,44,F
2662,35,27,20,9,9,8,75,33,62,64,C
2663,35,32,11,10,9,10,90,36,75,73,B
2664,42,35,3,9,9,8,75,39,59,68,C
2665,37,16,45,8,9,9,93,41,92,87,A+
2666,10,50,41,8,9,9,95,45,42,66,C
2667,19,50,7,8,10,10,88,36,92,82,A
2668,39,26,44,9,8,9,90,41,100,91,S
2669,33,10,34,9,9,9,75,35,52,61,C
2670,49,27,43,10,9,8,98,45,97,93,S
2671,37,23,44,8,8,8,95,40,90,85,A
2672,7,12,5,9,9,10,100,16,56,44,F
2673,37,7,8,9,10,9,98,27,89,71,B
2674,50,15,16,8,8,9,83,34,72,70,C
2675,23,10,40,9,10,10,90,34,80,74,B
2676,22,28,34,9,9,9,96,33,51,58,D
2677,37,46,18,10,8,8,96,41,85,83,A
2678,50,10,11,10,10,8,89,33,96,81,A
2679,33,17,43,9,10,10,75,40,62,71,B
2680,26,50,24,8,9,10,87,39,48,63,C
2681,31,20,34,9,9,8,100,34,73,70,C
2682,12,32,3,10,8,10,84,26,68,60,D
2683,6,32,50,9,10,9,93,42,63,73,B
2684,44,49,5,8,10,10,85,46,98,95,S
2685,34,5,41,8,10,10,86,39,46,62,C
2686,44,32,45,8,8,8,94,43,55,70,C
2687,33,33,21,9,9,9,85,35,57,63,C
2688,15,25,5,8,8,9,83,24,49,48,F
2689,10,34,14,8,10,9,76,28,97,76,B
2690,39,48,43,9,10,8,100,45,71,80,B
2691,31,30,12,8,8,10,99,33,99,82,A
2692,18,17,4,8,8,10,79,22,62,53,D
2693,28,7,42,8,10,8,91,36,67,69,C
2694,26,31,24,9,9,10,94,32,74,69,C
2695,5,5,48,8,8,8,81,29,42,50,D
2696,24,26,20,9,8,10,88,29,44,51,D
2697,34,19,2,8,10,10,86,30,83,71,B
2698,7,13,45,8,9,10,88,32,82,73,B
2699,17,19,8,10,8,10,94,23,99,72,B
2700,31,12,15,10,9,10,99,28,92,74,B
2701,2,15,39,9,10,10,94,31,44,53,D
2702,7,42,4,9,8,8,79,27,41,47,F
2703,25,36,24,10,9,10,86,34,95,81,A
2704,24,8,37,10,9,9,83,33,47,56,D
2705,5,27,26,9,9,10,82,30,43,51,D
2706,17,3,45,8,10,10,84,34,78,73,B
2707,16,48,10,8,8,9,84,33,54,60,D
2708,33,13,32,8,10,9,98,35,48,59,D
2709,38,12,36,10,8,10,94,38,76,76,B
2710,15,43,28,8,9,8,99,36,74,73,B
2711,1,48,21,10,8,8,93,36,47,59,D
2712,21,31,50,10,9,8,90,41,67,74,B
2713,33,35,45,9,9,8,83,40,93,86,A+
2714,44,4,37,9,10,10,98,42,79,81,A
2715,28,11,47,8,9,8,75,38,95,85,A
2716,47,12,31,10,10,8,75,40,82,81,A
2717,21,36,13,9,9,9,98,31,100,81,A
2718,6,39,42,8,10,9,89,41,87,84,A
2719,44,30,1,10,8,10,79,38,50,63,C
2720,13,19,12,10,8,9,79,21,49,45,F
2721,41,46,6,10,10,10,86,44,40,64,C
2722,2,9,18,9,8,9,84,19,71,54,D
2723,29,25,42,10,8,8,83,37,53,63,C
2724,38,47,22,10,9,9,100,43,67,76,B
2725,23,22,30,8,10,10,80,30,59,59,D
2726,23,39,48,10,10,9,98,44,65,76,B
2727,38,29,39,10,8,8,95,39,61,69,C
2728,29,32,4,9,9,8,94,33,75,70,C
2729,23,43,35,8,8,9,99,39,86,82,A
2730,46,50,2,8,8,8,93,46,41,66,C
2731,20,12,39,8,8,9,93,31,76,69,C
2732,49,21,8,8,9,8,91,36,57,64,C
2733,16,47,29,10,9,10,93,40,58,69,C
2734,9,24,47,9,8,9,84,37,77,75,B
2735,8,33,39,9,8,10,77,37,62,68,C
2736,38,28,40,10,8,10,79,40,56,68,C
2737,27,23,14,9,10,10,80,29,53,55,D
2738,31,5,1,10,8,10,80,23,89,67,C
2739,21,25,5,9,8,8,99,26,86,69,C
2740,10,24,15,8,10,10,79,24,48,48,F
2741,11,20,42,8,8,9,81,33,81,73,B
2742,45,15,30,10,10,8,85,39,45,61,C
2743,11,12,7,9,9,8,98,17,85,59,D
2744,23,26,18,10,9,10,83,29,95,76,B
2745,23,50,9,8,10,9,92,38,48,62,C
2746,46,7,44,10,10,9,76,45,95,92,S
2747,46,18,5,10,8,8,88,34,82,75,B
2748,29,3,3,10,10,10,98,22,66,55,D
2749,32,49,13,9,9,8,93,41,92,87,A+
2750,32,46,30,9,9,8,93,39,73,75,B
2751,11,23,4,10,9,8,90,22,77,60,D
2752,32,14,23,9,8,9,98,30,59,59,D
2753,38,14,42,8,8,9,87,40,48,64,C
2754,20,37,18,9,10,8,91,31,67,64,C
2755,11,5,31,10,10,8,99,26,62,57,D
2756,22,36,38,8,10,8,81,38,83,79,B
